name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34781.nii.gz,0.8781,0.8584,0.9821,1.414,1.414,0.000
BRATS_34782.nii.gz,0.8382,0.8153,0.9670,2.828,2.828,0.000
BRATS_34783.nii.gz,0.8092,0.7830,0.9569,6.276,7.071,0.000
BRATS_34784.nii.gz,0.8016,0.7775,0.9532,8.590,11.180,0.000
BRATS_34785.nii.gz,0.8080,0.7834,0.9304,10.052,14.705,1.000
BRATS_34786.nii.gz,0.7892,0.7716,0.9516,23.362,24.429,0.000
BRATS_34787.nii.gz,0.7830,0.7700,0.9502,25.048,25.539,0.000
BRATS_34788.nii.gz,0.7728,0.7637,0.9537,24.413,24.588,0.000
BRATS_34789.nii.gz,0.7794,0.7742,0.9490,21.988,22.204,0.250
BRATS_34790.nii.gz,0.8089,0.8049,0.9600,5.000,5.000,0.000
BRATS_34791.nii.gz,0.8058,0.8022,0.8810,5.856,5.899,1.000
BRATS_34792.nii.gz,0.7906,0.7906,0.6154,7.071,7.071,2.000
BRATS_34793.nii.gz,0.7058,0.7058,0.0000,16.031,16.031,373.129
BRATS_34794.nii.gz,0.6835,0.6835,1.0000,16.078,16.078,0.000
BRATS_34795.nii.gz,0.6637,0.6637,1.0000,15.128,15.128,0.000
BRATS_34944.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34945.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34946.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34947.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34948.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34949.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34950.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34951.nii.gz,0.0000,0.0000,1.0000,43.105,43.105,0.000
BRATS_34952.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34953.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34954.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34955.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34956.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34957.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34958.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34959.nii.gz,0.1343,0.1208,1.0000,9.849,10.276,0.000
BRATS_34960.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34961.nii.gz,0.1610,0.1553,1.0000,10.426,10.814,0.000
BRATS_34962.nii.gz,0.6448,0.5621,0.0000,4.123,7.211,373.129
BRATS_34963.nii.gz,0.8739,0.8674,0.9231,1.414,1.414,1.000
BRATS_35112.nii.gz,0.9082,0.9082,1.0000,1.000,1.000,0.000
BRATS_35113.nii.gz,0.9231,0.9231,1.0000,1.000,1.000,0.000
BRATS_35114.nii.gz,0.9125,0.9125,1.0000,1.000,1.000,0.000
BRATS_35115.nii.gz,0.9354,0.9354,1.0000,1.000,1.000,0.000
BRATS_35116.nii.gz,0.9316,0.9310,1.0000,1.000,1.000,0.000
BRATS_35117.nii.gz,0.9081,0.9081,1.0000,1.000,1.000,0.000
BRATS_35118.nii.gz,0.8970,0.8964,1.0000,1.414,1.414,0.000
BRATS_35119.nii.gz,0.8845,0.8839,0.0000,2.236,2.236,373.129
BRATS_35120.nii.gz,0.8758,0.8795,0.0000,2.828,2.236,15.458
BRATS_35121.nii.gz,0.8793,0.8738,0.5789,1.414,1.414,10.551
BRATS_35122.nii.gz,0.8573,0.8612,0.7595,2.000,1.414,10.020
BRATS_35123.nii.gz,0.8989,0.8734,0.7386,1.000,1.000,1.414
BRATS_35124.nii.gz,0.9119,0.8829,0.8832,1.000,1.000,1.000
BRATS_35125.nii.gz,0.9172,0.8839,0.8909,1.000,1.000,1.000
BRATS_35126.nii.gz,0.9175,0.8774,0.8395,1.000,1.000,1.000
BRATS_35127.nii.gz,0.9245,0.8893,0.8698,1.000,1.000,1.000
BRATS_35128.nii.gz,0.9272,0.8813,0.8542,1.000,1.000,1.000
BRATS_35129.nii.gz,0.9228,0.8887,0.8817,1.000,1.000,1.000
BRATS_35130.nii.gz,0.9232,0.8816,0.8714,1.000,1.000,1.000
BRATS_35131.nii.gz,0.9304,0.8909,0.8074,1.000,1.000,1.000
